Index,ID,Overall,Position,GeneralPosition,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
5606,208374,70,LS,FW,68.0,71.0,69.0,68.0,56.0,69.0,61.0,39.0,63.0,68.0,72.0,74.0,70.0,65.0,64.0,72.0,78.0,61.0,79.0,67.0,68.0,29.0,66.0,63.0,69.0,67.0,33.0,33.0,19.0,13.0,10.0,6.0,15.0,14.0
5607,221430,70,ST,FW,33.0,68.0,66.0,62.0,69.0,68.0,54.0,49.0,52.0,68.0,75.0,74.0,70.0,67.0,67.0,77.0,59.0,50.0,77.0,66.0,77.0,36.0,68.0,58.0,61.0,66.0,32.0,19.0,18.0,11.0,8.0,10.0,13.0,7.0
5608,156662,70,CDM,MF,61.0,54.0,67.0,72.0,61.0,73.0,46.0,60.0,63.0,67.0,59.0,44.0,58.0,60.0,59.0,67.0,70.0,63.0,74.0,70.0,82.0,78.0,62.0,63.0,76.0,72.0,64.0,67.0,63.0,11.0,11.0,15.0,9.0,6.0
5609,168950,70,ST,FW,65.0,67.0,65.0,70.0,73.0,72.0,67.0,63.0,54.0,71.0,75.0,68.0,77.0,71.0,73.0,73.0,84.0,64.0,64.0,66.0,52.0,23.0,71.0,59.0,68.0,73.0,28.0,26.0,23.0,13.0,9.0,7.0,13.0,16.0
5610,208375,70,GK,GK,11.0,10.0,12.0,22.0,9.0,10.0,11.0,13.0,16.0,20.0,25.0,38.0,34.0,67.0,38.0,23.0,66.0,35.0,77.0,12.0,27.0,14.0,11.0,48.0,18.0,26.0,20.0,13.0,11.0,69.0,68.0,65.0,66.0,73.0
5611,219127,70,CM,MF,58.0,59.0,58.0,72.0,37.0,68.0,38.0,68.0,70.0,67.0,78.0,74.0,79.0,59.0,76.0,64.0,69.0,85.0,57.0,67.0,55.0,79.0,66.0,66.0,59.0,55.0,67.0,68.0,56.0,9.0,6.0,10.0,14.0,12.0
5612,214776,70,RW,MF,66.0,63.0,69.0,68.0,52.0,77.0,66.0,46.0,67.0,76.0,73.0,75.0,73.0,66.0,74.0,69.0,74.0,70.0,74.0,63.0,59.0,55.0,66.0,62.0,57.0,68.0,57.0,56.0,50.0,12.0,7.0,15.0,9.0,10.0
5613,238072,70,CDM,MF,58.0,49.0,64.0,75.0,46.0,70.0,57.0,59.0,64.0,74.0,63.0,71.0,60.0,65.0,61.0,74.0,62.0,88.0,86.0,61.0,72.0,59.0,61.0,70.0,36.0,58.0,61.0,66.0,60.0,5.0,10.0,5.0,12.0,13.0
5614,175608,70,RB,DF,70.0,59.0,50.0,64.0,62.0,67.0,65.0,35.0,72.0,66.0,77.0,74.0,73.0,67.0,68.0,72.0,57.0,70.0,69.0,69.0,77.0,69.0,66.0,67.0,57.0,65.0,75.0,71.0,68.0,15.0,6.0,9.0,15.0,16.0
5615,193528,70,ST,FW,53.0,68.0,78.0,61.0,63.0,65.0,50.0,49.0,54.0,68.0,65.0,73.0,73.0,66.0,65.0,70.0,81.0,64.0,72.0,62.0,67.0,30.0,73.0,58.0,63.0,67.0,20.0,21.0,20.0,8.0,13.0,16.0,10.0,13.0
5616,142329,70,CB,DF,60.0,55.0,68.0,70.0,56.0,55.0,62.0,59.0,69.0,69.0,32.0,34.0,43.0,64.0,33.0,76.0,38.0,73.0,91.0,73.0,73.0,69.0,61.0,65.0,58.0,73.0,64.0,70.0,65.0,16.0,13.0,8.0,8.0,6.0
5617,213497,70,RB,DF,51.0,41.0,66.0,59.0,35.0,38.0,39.0,35.0,55.0,52.0,65.0,68.0,64.0,64.0,74.0,51.0,90.0,71.0,71.0,54.0,83.0,67.0,30.0,44.0,32.0,63.0,71.0,70.0,65.0,13.0,8.0,12.0,10.0,10.0
5618,235257,70,CB,DF,53.0,30.0,65.0,64.0,33.0,50.0,40.0,32.0,48.0,64.0,63.0,53.0,47.0,67.0,53.0,42.0,56.0,57.0,78.0,26.0,74.0,73.0,31.0,33.0,39.0,58.0,69.0,72.0,66.0,11.0,6.0,14.0,12.0,14.0
5619,195065,70,CAM,MF,74.0,52.0,38.0,73.0,66.0,68.0,78.0,72.0,75.0,74.0,55.0,51.0,67.0,69.0,62.0,78.0,53.0,78.0,71.0,72.0,61.0,64.0,69.0,74.0,73.0,74.0,58.0,53.0,42.0,8.0,8.0,16.0,10.0,10.0
5620,222970,70,CAM,MF,58.0,65.0,36.0,69.0,66.0,68.0,70.0,67.0,66.0,69.0,84.0,76.0,94.0,62.0,96.0,68.0,83.0,77.0,35.0,70.0,65.0,22.0,62.0,72.0,62.0,76.0,27.0,35.0,32.0,11.0,15.0,11.0,13.0,15.0
5621,223994,70,ST,FW,32.0,70.0,69.0,53.0,59.0,68.0,40.0,44.0,40.0,70.0,64.0,72.0,61.0,67.0,53.0,73.0,66.0,69.0,71.0,59.0,52.0,18.0,74.0,54.0,62.0,68.0,16.0,22.0,19.0,16.0,15.0,13.0,8.0,9.0
5622,225530,70,ST,FW,52.0,68.0,72.0,65.0,67.0,64.0,40.0,29.0,38.0,66.0,54.0,68.0,49.0,64.0,31.0,80.0,66.0,32.0,93.0,66.0,70.0,22.0,64.0,65.0,61.0,61.0,28.0,21.0,20.0,9.0,6.0,8.0,9.0,14.0
5623,164858,70,CM,MF,59.0,47.0,70.0,72.0,38.0,58.0,62.0,60.0,70.0,69.0,45.0,52.0,55.0,72.0,51.0,70.0,30.0,82.0,78.0,64.0,82.0,73.0,63.0,67.0,42.0,74.0,70.0,71.0,68.0,7.0,9.0,12.0,15.0,14.0
5624,240122,70,CB,DF,67.0,45.0,70.0,67.0,41.0,47.0,29.0,38.0,72.0,62.0,52.0,55.0,36.0,64.0,45.0,60.0,54.0,72.0,81.0,35.0,69.0,69.0,29.0,34.0,34.0,69.0,70.0,71.0,69.0,12.0,14.0,12.0,6.0,6.0
5625,192250,70,LCB,DF,55.0,41.0,67.0,60.0,25.0,48.0,30.0,29.0,64.0,47.0,53.0,49.0,62.0,54.0,41.0,56.0,69.0,75.0,87.0,34.0,78.0,72.0,23.0,45.0,37.0,57.0,70.0,69.0,65.0,8.0,16.0,14.0,12.0,16.0
5626,210171,70,RS,FW,62.0,72.0,51.0,66.0,57.0,71.0,70.0,64.0,49.0,74.0,79.0,86.0,77.0,70.0,69.0,69.0,65.0,67.0,70.0,64.0,50.0,25.0,71.0,72.0,58.0,69.0,53.0,23.0,24.0,6.0,7.0,12.0,10.0,16.0
5627,237819,70,LCM,MF,62.0,64.0,59.0,73.0,56.0,68.0,50.0,56.0,66.0,72.0,71.0,72.0,71.0,66.0,70.0,67.0,72.0,83.0,65.0,63.0,70.0,69.0,62.0,65.0,44.0,68.0,68.0,72.0,70.0,6.0,11.0,9.0,10.0,5.0
5628,181499,70,RDM,MF,63.0,40.0,44.0,73.0,48.0,62.0,58.0,56.0,67.0,66.0,37.0,38.0,71.0,63.0,71.0,57.0,90.0,82.0,70.0,49.0,61.0,71.0,50.0,69.0,46.0,78.0,66.0,68.0,62.0,6.0,14.0,12.0,8.0,14.0
5629,203004,70,GK,GK,13.0,10.0,13.0,36.0,9.0,14.0,11.0,14.0,32.0,25.0,42.0,44.0,32.0,65.0,55.0,23.0,60.0,35.0,68.0,14.0,12.0,26.0,14.0,36.0,19.0,42.0,15.0,13.0,19.0,71.0,64.0,62.0,70.0,74.0
5630,209660,70,RB,DF,69.0,33.0,58.0,68.0,24.0,65.0,39.0,35.0,58.0,65.0,81.0,77.0,71.0,64.0,74.0,47.0,75.0,81.0,73.0,62.0,73.0,67.0,55.0,47.0,55.0,70.0,65.0,69.0,66.0,15.0,13.0,16.0,11.0,13.0
5631,224508,70,LW,MF,63.0,68.0,53.0,66.0,67.0,68.0,58.0,41.0,57.0,72.0,72.0,83.0,78.0,72.0,80.0,64.0,64.0,89.0,60.0,63.0,48.0,36.0,71.0,65.0,68.0,69.0,40.0,22.0,20.0,5.0,12.0,10.0,13.0,11.0
5632,178684,70,CB,DF,51.0,34.0,71.0,69.0,33.0,50.0,65.0,72.0,66.0,65.0,30.0,32.0,42.0,69.0,34.0,77.0,34.0,67.0,78.0,68.0,80.0,71.0,32.0,52.0,42.0,67.0,72.0,69.0,67.0,9.0,9.0,11.0,14.0,13.0
5633,186876,70,RCB,DF,33.0,40.0,68.0,66.0,30.0,62.0,43.0,42.0,67.0,64.0,65.0,67.0,59.0,63.0,49.0,64.0,73.0,76.0,82.0,45.0,71.0,67.0,37.0,46.0,50.0,66.0,65.0,69.0,65.0,12.0,10.0,11.0,15.0,16.0
5634,204030,70,RB,DF,71.0,50.0,58.0,69.0,47.0,67.0,56.0,40.0,68.0,69.0,77.0,76.0,73.0,67.0,78.0,75.0,74.0,72.0,63.0,72.0,70.0,70.0,64.0,63.0,41.0,62.0,69.0,67.0,68.0,9.0,9.0,9.0,15.0,14.0
5635,230398,70,CB,DF,35.0,37.0,77.0,48.0,43.0,36.0,33.0,45.0,53.0,68.0,48.0,44.0,38.0,75.0,39.0,57.0,42.0,52.0,83.0,42.0,66.0,74.0,28.0,39.0,51.0,60.0,67.0,68.0,73.0,8.0,9.0,11.0,11.0,10.0
5636,231423,70,LM,MF,67.0,60.0,38.0,70.0,56.0,70.0,61.0,47.0,62.0,71.0,82.0,75.0,71.0,66.0,79.0,70.0,80.0,77.0,63.0,59.0,70.0,65.0,65.0,58.0,51.0,61.0,66.0,67.0,67.0,11.0,8.0,13.0,14.0,11.0
5637,188671,70,CM,MF,55.0,69.0,44.0,72.0,41.0,72.0,74.0,61.0,71.0,73.0,48.0,33.0,65.0,62.0,58.0,62.0,43.0,65.0,66.0,68.0,68.0,64.0,62.0,67.0,66.0,55.0,65.0,74.0,55.0,14.0,6.0,9.0,13.0,15.0
5638,208384,69,CDM,MF,61.0,57.0,49.0,69.0,43.0,68.0,49.0,41.0,68.0,73.0,66.0,64.0,65.0,64.0,67.0,81.0,70.0,74.0,70.0,62.0,66.0,69.0,69.0,61.0,53.0,63.0,67.0,68.0,67.0,15.0,10.0,14.0,6.0,7.0
5639,227840,69,RCM,MF,67.0,57.0,57.0,71.0,25.0,64.0,45.0,73.0,66.0,73.0,68.0,62.0,57.0,70.0,65.0,62.0,65.0,68.0,70.0,58.0,74.0,64.0,58.0,70.0,68.0,58.0,67.0,64.0,58.0,13.0,10.0,9.0,12.0,7.0
5640,235008,69,CAM,MF,66.0,68.0,50.0,68.0,61.0,70.0,71.0,69.0,63.0,73.0,76.0,72.0,73.0,56.0,64.0,69.0,50.0,62.0,59.0,64.0,41.0,30.0,70.0,61.0,67.0,59.0,39.0,35.0,36.0,7.0,15.0,11.0,14.0,14.0
5641,236288,69,RCM,MF,60.0,58.0,48.0,68.0,55.0,70.0,54.0,49.0,66.0,66.0,78.0,81.0,79.0,69.0,78.0,70.0,82.0,93.0,59.0,67.0,68.0,67.0,60.0,67.0,46.0,67.0,65.0,64.0,62.0,7.0,14.0,14.0,11.0,14.0
5642,177152,69,GK,GK,13.0,17.0,11.0,42.0,16.0,14.0,11.0,11.0,38.0,35.0,44.0,35.0,40.0,67.0,38.0,37.0,56.0,30.0,56.0,15.0,36.0,15.0,9.0,56.0,30.0,42.0,10.0,12.0,18.0,68.0,67.0,71.0,69.0,70.0
5643,182528,69,ST,FW,56.0,70.0,66.0,66.0,69.0,69.0,65.0,64.0,41.0,68.0,79.0,74.0,77.0,65.0,80.0,72.0,54.0,72.0,53.0,69.0,58.0,24.0,67.0,65.0,70.0,66.0,13.0,34.0,19.0,16.0,7.0,12.0,10.0,8.0
5644,199169,69,RDM,MF,52.0,46.0,42.0,77.0,40.0,63.0,51.0,46.0,68.0,71.0,67.0,65.0,69.0,68.0,81.0,59.0,74.0,73.0,66.0,52.0,62.0,70.0,60.0,67.0,50.0,77.0,62.0,70.0,64.0,9.0,12.0,13.0,11.0,11.0
5645,192001,69,RB,DF,66.0,43.0,69.0,65.0,43.0,68.0,46.0,41.0,62.0,67.0,75.0,73.0,71.0,64.0,67.0,62.0,91.0,78.0,70.0,44.0,61.0,62.0,32.0,39.0,52.0,59.0,67.0,68.0,66.0,15.0,12.0,16.0,6.0,11.0
5646,193537,69,RS,FW,54.0,68.0,58.0,68.0,74.0,67.0,63.0,61.0,43.0,69.0,76.0,71.0,82.0,70.0,84.0,65.0,75.0,61.0,58.0,63.0,43.0,21.0,72.0,68.0,77.0,73.0,19.0,18.0,13.0,12.0,13.0,14.0,11.0,10.0
5647,208898,69,CDM,MF,61.0,29.0,52.0,69.0,40.0,63.0,65.0,63.0,66.0,62.0,58.0,51.0,68.0,57.0,72.0,54.0,56.0,74.0,71.0,55.0,68.0,73.0,59.0,64.0,45.0,61.0,69.0,71.0,63.0,15.0,7.0,9.0,10.0,16.0
5648,214274,69,GK,GK,17.0,12.0,12.0,24.0,12.0,15.0,17.0,15.0,24.0,22.0,43.0,42.0,59.0,63.0,58.0,22.0,52.0,33.0,38.0,12.0,16.0,20.0,17.0,31.0,23.0,23.0,17.0,20.0,18.0,76.0,63.0,69.0,63.0,71.0
5649,215810,69,LW,MF,68.0,62.0,54.0,65.0,52.0,73.0,44.0,34.0,50.0,74.0,77.0,76.0,78.0,58.0,66.0,69.0,60.0,38.0,62.0,66.0,38.0,27.0,67.0,58.0,52.0,59.0,28.0,25.0,23.0,6.0,14.0,14.0,10.0,12.0
5650,229890,69,RB,DF,63.0,50.0,65.0,63.0,31.0,70.0,72.0,30.0,35.0,66.0,75.0,79.0,68.0,67.0,65.0,68.0,65.0,77.0,74.0,33.0,70.0,70.0,40.0,38.0,46.0,68.0,61.0,71.0,65.0,6.0,8.0,11.0,10.0,9.0
5651,235522,69,RDM,MF,61.0,58.0,36.0,71.0,57.0,74.0,71.0,62.0,69.0,69.0,70.0,65.0,81.0,62.0,83.0,67.0,58.0,63.0,64.0,66.0,57.0,61.0,63.0,68.0,59.0,69.0,55.0,59.0,55.0,6.0,10.0,6.0,9.0,7.0
5652,233731,69,ST,FW,51.0,69.0,65.0,59.0,74.0,69.0,40.0,35.0,40.0,71.0,78.0,76.0,77.0,66.0,60.0,63.0,67.0,66.0,59.0,57.0,41.0,24.0,71.0,59.0,53.0,61.0,27.0,20.0,16.0,7.0,6.0,9.0,7.0,11.0
5653,179971,69,ST,FW,39.0,69.0,56.0,52.0,49.0,65.0,59.0,41.0,41.0,66.0,81.0,84.0,57.0,67.0,61.0,73.0,63.0,70.0,87.0,62.0,48.0,38.0,67.0,46.0,42.0,64.0,27.0,28.0,29.0,11.0,15.0,9.0,15.0,14.0
5654,190979,69,RCM,MF,58.0,62.0,49.0,71.0,62.0,70.0,69.0,63.0,67.0,69.0,73.0,68.0,78.0,67.0,79.0,69.0,68.0,79.0,54.0,62.0,69.0,65.0,68.0,68.0,65.0,58.0,61.0,63.0,64.0,10.0,16.0,15.0,8.0,6.0
5655,192259,69,ST,FW,63.0,70.0,58.0,72.0,61.0,71.0,72.0,70.0,68.0,73.0,70.0,65.0,61.0,65.0,71.0,68.0,54.0,62.0,62.0,66.0,53.0,48.0,72.0,73.0,68.0,70.0,42.0,35.0,29.0,9.0,7.0,14.0,7.0,11.0
5656,202756,69,LCB,DF,61.0,23.0,67.0,62.0,32.0,53.0,46.0,42.0,56.0,56.0,64.0,64.0,63.0,65.0,69.0,45.0,70.0,71.0,74.0,32.0,73.0,66.0,47.0,53.0,55.0,64.0,64.0,74.0,64.0,9.0,13.0,9.0,7.0,11.0
5657,216836,69,CAM,MF,61.0,52.0,53.0,77.0,42.0,69.0,70.0,66.0,76.0,72.0,68.0,62.0,74.0,49.0,69.0,46.0,63.0,62.0,62.0,56.0,54.0,53.0,66.0,72.0,65.0,60.0,57.0,54.0,49.0,9.0,14.0,13.0,10.0,14.0
5658,233476,69,LB,DF,74.0,25.0,42.0,64.0,25.0,72.0,29.0,32.0,44.0,73.0,85.0,84.0,84.0,66.0,75.0,26.0,73.0,84.0,72.0,31.0,54.0,57.0,66.0,34.0,40.0,63.0,71.0,58.0,64.0,12.0,7.0,8.0,15.0,9.0
5659,214533,69,CAM,MF,64.0,63.0,54.0,67.0,39.0,68.0,73.0,71.0,65.0,72.0,72.0,66.0,77.0,64.0,81.0,68.0,74.0,78.0,57.0,67.0,59.0,56.0,67.0,70.0,62.0,67.0,57.0,56.0,52.0,7.0,15.0,15.0,8.0,6.0
5660,225285,69,CDM,MF,52.0,34.0,60.0,74.0,31.0,70.0,37.0,39.0,65.0,72.0,34.0,37.0,42.0,57.0,60.0,65.0,67.0,62.0,82.0,36.0,75.0,70.0,37.0,51.0,56.0,49.0,68.0,66.0,64.0,10.0,8.0,8.0,8.0,7.0
5661,162053,69,RCB,DF,52.0,23.0,70.0,59.0,17.0,45.0,34.0,17.0,58.0,57.0,59.0,61.0,54.0,64.0,60.0,40.0,75.0,77.0,78.0,24.0,75.0,64.0,21.0,50.0,25.0,55.0,72.0,67.0,67.0,16.0,10.0,8.0,14.0,7.0
5662,232709,69,RW,MF,66.0,70.0,57.0,69.0,43.0,73.0,41.0,44.0,49.0,71.0,79.0,75.0,74.0,55.0,65.0,69.0,64.0,68.0,71.0,45.0,70.0,52.0,72.0,70.0,49.0,65.0,61.0,50.0,51.0,14.0,6.0,7.0,10.0,6.0
5663,176645,69,GK,GK,14.0,13.0,10.0,46.0,19.0,12.0,18.0,12.0,55.0,40.0,67.0,60.0,78.0,51.0,77.0,36.0,66.0,33.0,68.0,18.0,64.0,33.0,11.0,67.0,26.0,65.0,29.0,23.0,41.0,68.0,69.0,69.0,72.0,72.0
5664,185349,69,RCB,DF,64.0,39.0,61.0,71.0,49.0,71.0,59.0,59.0,64.0,68.0,78.0,85.0,84.0,68.0,75.0,62.0,85.0,66.0,64.0,54.0,71.0,68.0,62.0,59.0,49.0,77.0,67.0,70.0,66.0,16.0,8.0,11.0,12.0,6.0
5665,191237,69,RCM,MF,41.0,23.0,45.0,65.0,21.0,39.0,45.0,53.0,63.0,55.0,68.0,69.0,68.0,66.0,70.0,52.0,75.0,84.0,72.0,32.0,87.0,73.0,41.0,62.0,50.0,48.0,65.0,73.0,58.0,10.0,10.0,10.0,7.0,16.0
5666,210182,69,CB,DF,43.0,34.0,71.0,62.0,36.0,40.0,32.0,24.0,56.0,52.0,68.0,66.0,55.0,62.0,62.0,42.0,77.0,74.0,76.0,36.0,77.0,65.0,39.0,42.0,36.0,65.0,65.0,70.0,68.0,12.0,10.0,12.0,11.0,6.0
5667,162054,69,GK,GK,14.0,15.0,11.0,18.0,11.0,16.0,13.0,16.0,43.0,34.0,48.0,46.0,54.0,64.0,63.0,27.0,68.0,33.0,60.0,14.0,40.0,20.0,14.0,44.0,44.0,48.0,11.0,20.0,14.0,68.0,69.0,74.0,68.0,69.0
5668,240134,69,LCM,MF,74.0,50.0,53.0,78.0,50.0,62.0,72.0,60.0,76.0,70.0,55.0,50.0,61.0,58.0,63.0,71.0,62.0,66.0,72.0,66.0,35.0,65.0,57.0,68.0,41.0,61.0,59.0,53.0,54.0,13.0,11.0,13.0,13.0,7.0
5669,193030,69,GK,GK,14.0,14.0,12.0,23.0,12.0,13.0,17.0,21.0,21.0,14.0,42.0,35.0,45.0,67.0,36.0,14.0,72.0,36.0,73.0,12.0,45.0,21.0,12.0,50.0,15.0,53.0,14.0,12.0,13.0,67.0,68.0,58.0,71.0,71.0
5670,166919,69,CB,DF,66.0,48.0,64.0,62.0,51.0,63.0,44.0,67.0,67.0,63.0,51.0,55.0,63.0,68.0,55.0,74.0,53.0,53.0,73.0,62.0,74.0,68.0,56.0,66.0,56.0,66.0,68.0,73.0,70.0,13.0,6.0,14.0,7.0,9.0
5671,186887,69,ST,FW,73.0,67.0,61.0,71.0,57.0,70.0,69.0,70.0,66.0,68.0,64.0,67.0,65.0,64.0,60.0,80.0,62.0,70.0,82.0,76.0,78.0,39.0,58.0,67.0,69.0,64.0,47.0,31.0,30.0,9.0,16.0,11.0,11.0,11.0
5672,189447,69,ST,FW,55.0,70.0,73.0,65.0,62.0,62.0,43.0,51.0,36.0,66.0,64.0,73.0,65.0,67.0,59.0,70.0,81.0,64.0,73.0,62.0,71.0,32.0,69.0,61.0,71.0,64.0,19.0,32.0,24.0,14.0,10.0,9.0,12.0,11.0
5673,219912,69,CAM,MF,40.0,73.0,73.0,65.0,71.0,69.0,21.0,69.0,40.0,71.0,75.0,71.0,46.0,70.0,65.0,77.0,60.0,69.0,48.0,67.0,55.0,16.0,74.0,70.0,75.0,65.0,49.0,33.0,29.0,8.0,15.0,13.0,9.0,15.0
5674,162056,69,RS,FW,47.0,67.0,74.0,58.0,70.0,63.0,45.0,56.0,54.0,68.0,49.0,54.0,53.0,70.0,40.0,74.0,84.0,75.0,84.0,59.0,78.0,48.0,69.0,68.0,67.0,63.0,55.0,30.0,20.0,11.0,8.0,11.0,7.0,12.0
5675,199689,69,RM,MF,62.0,62.0,67.0,68.0,65.0,67.0,66.0,59.0,63.0,68.0,79.0,79.0,67.0,69.0,54.0,71.0,72.0,73.0,74.0,65.0,51.0,48.0,69.0,66.0,66.0,64.0,23.0,41.0,38.0,16.0,14.0,11.0,12.0,11.0
5676,209417,69,RCM,MF,63.0,47.0,60.0,72.0,48.0,67.0,60.0,61.0,66.0,71.0,80.0,75.0,81.0,61.0,78.0,64.0,87.0,94.0,62.0,59.0,77.0,63.0,51.0,70.0,47.0,67.0,66.0,66.0,64.0,9.0,9.0,16.0,14.0,6.0
5677,211209,69,LB,DF,69.0,33.0,49.0,62.0,34.0,67.0,59.0,40.0,53.0,64.0,72.0,76.0,73.0,60.0,66.0,39.0,66.0,72.0,58.0,38.0,65.0,63.0,47.0,47.0,47.0,59.0,66.0,70.0,77.0,7.0,16.0,11.0,13.0,7.0
5678,155657,69,RCB,DF,58.0,58.0,76.0,52.0,56.0,55.0,36.0,31.0,55.0,54.0,43.0,58.0,74.0,71.0,70.0,61.0,92.0,85.0,80.0,50.0,73.0,67.0,61.0,44.0,54.0,61.0,63.0,67.0,65.0,10.0,9.0,8.0,14.0,10.0
5679,224265,69,RDM,MF,58.0,53.0,54.0,72.0,62.0,69.0,56.0,52.0,71.0,67.0,65.0,54.0,59.0,63.0,69.0,63.0,48.0,70.0,49.0,58.0,78.0,66.0,44.0,60.0,59.0,63.0,68.0,73.0,70.0,14.0,9.0,10.0,10.0,9.0
5680,225289,69,ST,FW,61.0,69.0,57.0,67.0,64.0,74.0,57.0,48.0,50.0,70.0,76.0,78.0,83.0,69.0,87.0,66.0,75.0,70.0,37.0,65.0,33.0,17.0,75.0,69.0,56.0,68.0,16.0,17.0,18.0,7.0,14.0,10.0,11.0,8.0
5681,233225,69,LCB,DF,59.0,30.0,71.0,64.0,36.0,55.0,35.0,32.0,63.0,61.0,63.0,71.0,61.0,60.0,62.0,61.0,79.0,77.0,73.0,45.0,66.0,68.0,55.0,39.0,45.0,60.0,67.0,71.0,65.0,8.0,13.0,11.0,14.0,14.0
5682,184585,69,GK,GK,15.0,11.0,11.0,16.0,11.0,11.0,18.0,12.0,12.0,18.0,52.0,56.0,35.0,67.0,41.0,16.0,63.0,33.0,74.0,14.0,20.0,24.0,13.0,38.0,18.0,49.0,22.0,11.0,16.0,70.0,66.0,66.0,69.0,70.0
5683,223755,69,CAM,MF,56.0,65.0,46.0,69.0,65.0,74.0,72.0,69.0,54.0,71.0,76.0,73.0,87.0,65.0,81.0,73.0,70.0,57.0,53.0,63.0,45.0,24.0,65.0,64.0,47.0,63.0,22.0,17.0,12.0,7.0,12.0,8.0,7.0,15.0
5684,162315,69,CB,DF,53.0,49.0,72.0,67.0,31.0,54.0,31.0,32.0,74.0,61.0,63.0,64.0,65.0,59.0,51.0,52.0,75.0,69.0,78.0,32.0,75.0,64.0,53.0,58.0,53.0,56.0,70.0,66.0,66.0,13.0,9.0,12.0,6.0,15.0
5685,206604,69,RCB,DF,31.0,22.0,67.0,48.0,26.0,38.0,36.0,28.0,36.0,48.0,55.0,55.0,53.0,64.0,49.0,48.0,75.0,59.0,81.0,37.0,75.0,65.0,25.0,32.0,41.0,66.0,68.0,72.0,68.0,15.0,15.0,15.0,10.0,12.0
5686,236300,69,RM,MF,64.0,69.0,58.0,67.0,65.0,72.0,60.0,52.0,60.0,69.0,74.0,79.0,79.0,65.0,79.0,73.0,60.0,69.0,71.0,70.0,57.0,18.0,64.0,58.0,61.0,52.0,31.0,26.0,35.0,14.0,6.0,12.0,13.0,15.0
5687,183564,69,CB,DF,78.0,51.0,63.0,68.0,58.0,61.0,73.0,71.0,63.0,68.0,69.0,65.0,62.0,67.0,59.0,69.0,65.0,72.0,75.0,66.0,76.0,66.0,56.0,66.0,70.0,64.0,62.0,70.0,69.0,9.0,8.0,8.0,7.0,10.0
5688,187916,69,LB,DF,68.0,40.0,59.0,64.0,48.0,68.0,51.0,41.0,57.0,61.0,79.0,79.0,77.0,70.0,76.0,66.0,73.0,80.0,59.0,52.0,48.0,60.0,58.0,62.0,42.0,64.0,66.0,69.0,67.0,10.0,15.0,15.0,12.0,10.0
5689,214029,69,ST,FW,57.0,67.0,68.0,61.0,61.0,66.0,62.0,59.0,56.0,67.0,66.0,77.0,67.0,65.0,39.0,72.0,49.0,76.0,78.0,64.0,59.0,29.0,66.0,52.0,67.0,72.0,42.0,26.0,23.0,7.0,11.0,10.0,9.0,11.0
5690,223501,69,LB,DF,67.0,44.0,57.0,65.0,47.0,65.0,49.0,31.0,60.0,64.0,79.0,75.0,66.0,64.0,52.0,65.0,67.0,77.0,79.0,47.0,61.0,67.0,63.0,57.0,58.0,60.0,64.0,68.0,66.0,10.0,10.0,11.0,14.0,13.0
5691,193293,69,CAM,MF,66.0,66.0,43.0,69.0,50.0,67.0,68.0,81.0,66.0,68.0,70.0,72.0,77.0,62.0,67.0,70.0,62.0,69.0,59.0,73.0,64.0,43.0,66.0,72.0,69.0,68.0,45.0,58.0,41.0,8.0,12.0,16.0,10.0,10.0
5692,212238,69,CM,MF,60.0,66.0,33.0,69.0,61.0,78.0,68.0,65.0,63.0,74.0,78.0,67.0,90.0,61.0,89.0,63.0,87.0,68.0,33.0,68.0,68.0,60.0,64.0,69.0,52.0,61.0,55.0,60.0,48.0,8.0,8.0,9.0,9.0,9.0
5693,226062,69,LM,MF,68.0,69.0,65.0,70.0,65.0,69.0,65.0,62.0,64.0,67.0,75.0,74.0,81.0,64.0,84.0,67.0,70.0,68.0,45.0,66.0,32.0,26.0,64.0,61.0,72.0,60.0,29.0,38.0,33.0,12.0,15.0,14.0,8.0,12.0
5694,233230,69,LB,DF,52.0,41.0,58.0,66.0,32.0,62.0,33.0,41.0,50.0,65.0,72.0,70.0,72.0,68.0,68.0,49.0,70.0,78.0,57.0,37.0,68.0,70.0,55.0,51.0,45.0,68.0,72.0,73.0,70.0,8.0,6.0,7.0,12.0,8.0
5695,188430,69,RB,DF,70.0,53.0,64.0,67.0,33.0,68.0,46.0,54.0,66.0,68.0,72.0,70.0,67.0,63.0,65.0,64.0,81.0,82.0,74.0,61.0,76.0,65.0,68.0,64.0,51.0,64.0,61.0,67.0,70.0,7.0,14.0,9.0,12.0,7.0
5696,213007,69,CAM,MF,63.0,67.0,51.0,65.0,62.0,71.0,68.0,53.0,62.0,70.0,88.0,88.0,88.0,59.0,92.0,70.0,53.0,70.0,56.0,65.0,53.0,18.0,57.0,61.0,54.0,55.0,26.0,30.0,28.0,12.0,8.0,14.0,11.0,15.0
